date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2022-08-17,593454007.0,189710.0,12306562.0,323282.0,269473.0,45975.0,102636.0,3746.0,8851.0,9633732.0,430361.0,42638.0,174002712.0,9870588.0,4885051.0,806472.0,36944.0,668499.0,2009434.0,98622.0,994037.0,4460582.0,67891.0,27316.0,17674.0,60779.0,1088291.0,11091.0,392253.0,325824.0,34223207.0,7131.0,215283.0,1230822.0,21128.0,48548.0,137326.0,120967.0,4151317.0,62266.0,29907.0,14803.0,7458.0,4399408.0,929839.0,6286392.0,8374.0,24837.0,6265.0,1069162.0,86256.0,1201743.0,1109649.0,45243.0,571994.0,4317780.0,92543.0,3259684.0,15690.0,14852.0,635461.0,983615.0,515645.0,190818.0,16914.0,10143.0,595419.0,73336.0,492874.0,221446757.0,162752251.0,34658.0,1881.0,67969.0,1238998.0,34338121.0,76252.0,48592.0,12238.0,1710749.0,31666475.0,168457.0,20034.0,4654737.0,11971.0,19006.0,1077836.0,37470.0,8482.0,70703.0,33017.0,361950225.0,449495.0,1432837.0,2021648.0,203814.0,44298864.0,6297484.0,721.0,7493317.0,2454213.0,1653576.0,37794.0,4619552.0,21554626.0,148322.0,16209238.0,1726717.0,1469601.0,337985.0,3430.0,268156.0,656393.0,205198.0,212761.0,887046.0,1200111.0,34206.0,7656.0,506441.0,18961.0,1203644.0,2224516.0,95079832.0,285145.0,793.0,66599.0,87732.0,4744929.0,184689.0,31249.0,113627.0,6606.0,62724.0,251746.0,6949653.0,7196.0,561196.0,14299.0,972443.0,271241.0,1106.0,1263700.0,229932.0,614510.0,169253.0,4608.0,994389.0,8380856.0,73116.0,1705657.0,14899.0,9157.0,262664.0,110726631.0,1.0,336560.0,1458603.0,11935444.0,397574.0,1564809.0,5308.0,697447.0,966779.0,44843.0,712907.0,4037977.0,3840943.0,6128006.0,5385702.0,421532.0,3170726.0,18688416.0,132370.0,4.0,6493.0,28379.0,3131.0,9405.0,15405.0,20196.0,6123.0,812300.0,87835.0,2225382.0,45852.0,7743.0,1805698.0,2580748.0,1107198.0,21544.0,27020.0,4008988.0,63035180.0,21861296.0,17823.0,13306301.0,668497.0,63147.0,81007.0,2551996.0,4012610.0,56797.0,4952570.0,17786.0,38454.0,4628200.0,23100.0,38330.0,14135.0,175856.0,1141334.0,16671848.0,6351.0,8.0,169396.0,5306219.0,1007039.0,23460791.0,93283935.0,134170699.0,975264.0,243605.0,11753.0,29.0,540796.0,11373276.0,761.0,11903.0,332264.0,256565.0
2022-08-18,594398768.0,190010.0,12307440.0,323829.0,269556.0,45975.0,102636.0,3746.0,8895.0,9633732.0,430361.0,42638.0,174491514.0,9887674.0,4891298.0,807017.0,36958.0,668846.0,2009604.0,98958.0,994037.0,4466095.0,67891.0,27316.0,17674.0,60779.0,1088291.0,11091.0,392713.0,325850.0,34245374.0,7131.0,215283.0,1231909.0,21128.0,48548.0,137349.0,120967.0,4160497.0,62266.0,29907.0,14803.0,7458.0,4409873.0,933288.0,6293130.0,8374.0,24837.0,6265.0,1069162.0,86301.0,1203617.0,1109752.0,45243.0,571994.0,4320609.0,92543.0,3261142.0,15690.0,14852.0,635461.0,986502.0,515645.0,190818.0,16914.0,10146.0,595419.0,73342.0,492894.0,221657096.0,162918417.0,34658.0,1881.0,68028.0,1250557.0,34361726.0,76252.0,48592.0,12238.0,1723087.0,31725160.0,168457.0,20049.0,4654737.0,11971.0,19113.0,1080712.0,37470.0,8482.0,70744.0,33043.0,362735994.0,449495.0,1438891.0,2021648.0,203814.0,44314618.0,6301523.0,721.0,7497844.0,2454213.0,1653576.0,37794.0,4620627.0,21581917.0,148450.0,16464723.0,1726717.0,1470777.0,338009.0,3430.0,268639.0,656393.0,205198.0,212920.0,888512.0,1201320.0,34206.0,7656.0,506475.0,18968.0,1205579.0,2224922.0,95115574.0,285345.0,793.0,66599.0,87763.0,4749000.0,184689.0,31255.0,113693.0,8197.0,62726.0,251746.0,6949653.0,7198.0,561196.0,14299.0,973272.0,271733.0,1106.0,1263779.0,229932.0,614541.0,169253.0,4608.0,994613.0,8381195.0,73116.0,1709601.0,14899.0,9157.0,262748.0,110888913.0,1.0,337040.0,1458751.0,11958129.0,397574.0,1565319.0,5308.0,697447.0,966779.0,44846.0,712907.0,4055454.0,3844708.0,6133274.0,5388758.0,422130.0,3176211.0,18723731.0,132376.0,4.0,6493.0,28461.0,3131.0,9412.0,15405.0,20215.0,6123.0,812397.0,87835.0,2231095.0,45852.0,7743.0,1809251.0,2580748.0,1108454.0,21544.0,27020.0,4009243.0,63094955.0,22000037.0,17823.0,13306301.0,668663.0,63147.0,81007.0,2558943.0,4012610.0,56819.0,4975970.0,17786.0,38454.0,4630310.0,23108.0,38337.0,14135.0,176107.0,1141487.0,16671848.0,6351.0,8.0,169396.0,5306713.0,1007742.0,23460791.0,93433063.0,134293543.0,975264.0,243623.0,11753.0,29.0,540796.0,11376571.0,761.0,11914.0,332264.0,256579.0
2022-08-19,595200236.0,190254.0,12311524.0,325241.0,269650.0,45975.0,102636.0,3746.0,8895.0,9633732.0,430361.0,42638.0,174957770.0,9902669.0,4898954.0,807516.0,36958.0,669147.0,2009697.0,99204.0,994037.0,4466095.0,67961.0,27316.0,17674.0,60779.0,1089997.0,11091.0,393235.0,325850.0,34264237.0,7131.0,215283.0,1233050.0,21128.0,48808.0,137377.0,120967.0,4166257.0,62282.0,29907.0,14803.0,7458.0,4421815.0,936040.0,6293130.0,8409.0,24837.0,6265.0,1069162.0,86372.0,1204642.0,1109837.0,45243.0,574124.0,4323488.0,92543.0,3262219.0,15690.0,14852.0,635461.0,988583.0,515645.0,190818.0,16917.0,10149.0,595419.0,73344.0,492935.0,221845158.0,163054428.0,34658.0,1881.0,68028.0,1250557.0,34381962.0,76285.0,48635.0,12238.0,1723087.0,31771884.0,168457.0,20049.0,4654737.0,11971.0,19113.0,1082925.0,37470.0,8482.0,70788.0,33070.0,363411248.0,450393.0,1445336.0,2021648.0,204057.0,44327890.0,6306686.0,721.0,7501534.0,2454213.0,1653576.0,37794.0,4622049.0,21606606.0,148627.0,16725722.0,1726717.0,1471733.0,338022.0,3430.0,269158.0,656393.0,205198.0,213072.0,889656.0,1202481.0,34206.0,7656.0,506515.0,18985.0,1207268.0,2225582.0,95155664.0,285552.0,793.0,66599.0,87771.0,4752490.0,184689.0,31257.0,113721.0,9077.0,62726.0,254400.0,6949653.0,7202.0,561196.0,14309.0,973272.0,272180.0,1106.0,1263865.0,229975.0,614573.0,169253.0,4610.0,994859.0,8383655.0,73116.0,1713017.0,14899.0,9183.0,262748.0,110976382.0,1.0,337513.0,1458896.0,11977476.0,397574.0,1565319.0,5308.0,697447.0,966779.0,44846.0,714340.0,4055454.0,3848449.0,6138093.0,5391747.0,422686.0,3181065.0,18760762.0,132385.0,4.0,6495.0,28542.0,3131.0,9412.0,15405.0,20224.0,6123.0,812486.0,87890.0,2236301.0,45852.0,7743.0,1812255.0,2580748.0,1110255.0,21544.0,27020.0,4009509.0,63131205.0,22129387.0,17823.0,13314764.0,668827.0,63147.0,81007.0,2558943.0,4012610.0,56831.0,4998765.0,17786.0,38454.0,4632212.0,23114.0,38348.0,14135.0,176468.0,1141773.0,16671848.0,6351.0,8.0,169396.0,5312730.0,1008435.0,23460791.0,93510612.0,134379007.0,975264.0,243638.0,11770.0,29.0,540977.0,11379554.0,761.0,11915.0,332264.0,256596.0
2022-08-20,595774664.0,190435.0,12312240.0,325736.0,269731.0,45975.0,102636.0,3746.0,8895.0,9633732.0,430361.0,42638.0,175390537.0,9911819.0,4898954.0,807984.0,36983.0,669392.0,2009797.0,99426.0,994037.0,4466095.0,67961.0,27316.0,17674.0,60779.0,1092520.0,11091.0,393235.0,325850.0,34264237.0,7131.0,215283.0,1233470.0,21128.0,48808.0,137394.0,120967.0,4167111.0,62282.0,29907.0,14803.0,7458.0,4432586.0,938168.0,6293130.0,8409.0,24837.0,6265.0,1069162.0,86440.0,1205948.0,1109911.0,45243.0,574124.0,4324812.0,92543.0,3262219.0,15690.0,14852.0,635461.0,988583.0,515645.0,190818.0,16917.0,10149.0,595419.0,73344.0,492960.0,221929969.0,163093695.0,34658.0,1881.0,68028.0,1250557.0,34381962.0,76285.0,48635.0,12238.0,1723087.0,31771884.0,168457.0,20049.0,4654737.0,11971.0,19161.0,1085118.0,37470.0,8482.0,70803.0,33133.0,363882299.0,450393.0,1451725.0,2021648.0,204057.0,44339429.0,6311608.0,721.0,7503369.0,2454213.0,1653576.0,37794.0,4622661.0,21630998.0,148737.0,16978914.0,1726717.0,1472642.0,338042.0,3430.0,269461.0,656393.0,205198.0,213157.0,889656.0,1203404.0,34206.0,7656.0,506515.0,18985.0,1208667.0,2225831.0,95186235.0,285552.0,793.0,66599.0,87779.0,4755288.0,184689.0,31259.0,113777.0,9912.0,62729.0,254400.0,6949653.0,7202.0,561196.0,14309.0,973272.0,272609.0,1106.0,1263943.0,229992.0,614573.0,169253.0,4610.0,995039.0,8383655.0,73116.0,1715225.0,14899.0,9183.0,262912.0,110991540.0,1.0,337513.0,1458952.0,11989669.0,397574.0,1566236.0,5308.0,697447.0,966779.0,44846.0,714340.0,4070583.0,3852170.0,6142917.0,5391747.0,423118.0,3184930.0,18800180.0,132386.0,4.0,6495.0,28542.0,3131.0,9412.0,15405.0,20224.0,6123.0,812550.0,87890.0,2240552.0,45852.0,7744.0,1814915.0,2580748.0,1111936.0,21544.0,27020.0,4009730.0,63159988.0,22240331.0,17823.0,13314764.0,668827.0,63147.0,81007.0,2558943.0,4012610.0,56838.0,5020895.0,17786.0,38454.0,4634180.0,23114.0,38355.0,14135.0,176821.0,1141773.0,16671848.0,6351.0,8.0,169396.0,5313322.0,1009116.0,23460791.0,93521828.0,134451564.0,975264.0,243654.0,11770.0,29.0,541322.0,11382258.0,761.0,11915.0,332264.0,256616.0
2022-08-21,596259198.0,190643.0,12312439.0,326077.0,269805.0,45975.0,102636.0,3746.0,8895.0,9658391.0,430361.0,42638.0,175742982.0,9922249.0,4898954.0,808569.0,36983.0,669650.0,2009970.0,99572.0,994037.0,4466095.0,67961.0,27316.0,17674.0,60779.0,1093218.0,11091.0,393235.0,325850.0,34264237.0,7131.0,215283.0,1233760.0,21128.0,48808.0,137426.0,120967.0,4167732.0,62288.0,29907.0,14803.0,7458.0,4442073.0,938540.0,6293130.0,8409.0,24837.0,6265.0,1069162.0,86440.0,1206587.0,1109992.0,45243.0,574124.0,4325194.0,92543.0,3262219.0,15690.0,14852.0,636416.0,988583.0,515645.0,190818.0,16917.0,10149.0,595419.0,73344.0,492968.0,221998014.0,163117997.0,34658.0,1881.0,68028.0,1250557.0,34381962.0,76285.0,48635.0,12238.0,1723087.0,31771884.0,168457.0,20049.0,4654737.0,11971.0,19161.0,1085327.0,37470.0,8482.0,70809.0,33189.0,364258651.0,450393.0,1458238.0,2021648.0,204057.0,44348960.0,6315557.0,721.0,7506614.0,2454213.0,1653576.0,37794.0,4623043.0,21650468.0,148824.0,17205062.0,1731549.0,1472642.0,338047.0,3430.0,269685.0,657042.0,205198.0,213209.0,889656.0,1204106.0,34206.0,7656.0,506515.0,18985.0,1208790.0,2226116.0,95211466.0,285552.0,793.0,66615.0,87783.0,4757752.0,184689.0,31260.0,113800.0,9912.0,62739.0,254400.0,6949653.0,7202.0,561196.0,14309.0,973272.0,272929.0,1106.0,1263985.0,230001.0,614573.0,169253.0,4610.0,995241.0,8383655.0,73116.0,1718069.0,14899.0,9183.0,262912.0,111003757.0,1.0,337513.0,1458987.0,12002943.0,397574.0,1566652.0,5308.0,697447.0,966779.0,44846.0,714340.0,4074004.0,3855804.0,6143682.0,5391747.0,423772.0,3186995.0,18839232.0,132390.0,4.0,6495.0,28542.0,3131.0,9412.0,15405.0,20224.0,6123.0,812624.0,87890.0,2243706.0,45852.0,7744.0,1816866.0,2580748.0,1112481.0,21544.0,27020.0,4009730.0,63198342.0,22299377.0,17823.0,13314764.0,669033.0,63147.0,81007.0,2558943.0,4012610.0,56861.0,5043275.0,17786.0,38454.0,4635711.0,23114.0,38367.0,14135.0,177008.0,1141773.0,16671848.0,6351.0,8.0,169396.0,5313939.0,1009776.0,23460791.0,93531703.0,134534230.0,975264.0,243666.0,11770.0,29.0,541405.0,11383819.0,761.0,11915.0,332264.0,256624.0
2022-08-22,596970156.0,191040.0,12313674.0,326181.0,269894.0,45975.0,102636.0,3805.0,8895.0,9658391.0,432274.0,42696.0,176101302.0,9933888.0,4915074.0,808713.0,36983.0,669937.0,2010148.0,99690.0,994037.0,4471620.0,68032.0,27316.0,17674.0,60898.0,1094285.0,11091.0,393804.0,325850.0,34284864.0,7131.0,215283.0,1235510.0,21128.0,48975.0,137448.0,120967.0,4168380.0,62289.0,29907.0,14803.0,7489.0,4449016.0,941987.0,6293130.0,8425.0,24837.0,6265.0,1069162.0,86454.0,1206633.0,1110054.0,45243.0,574124.0,4327819.0,92588.0,3265002.0,15690.0,14852.0,636416.0,990405.0,515645.0,190818.0,16920.0,10149.0,595419.0,73344.0,493010.0,222161062.0,163241469.0,34658.0,1881.0,68083.0,1250557.0,34420664.0,76320.0,48635.0,12311.0,1723087.0,31808228.0,168457.0,20049.0,4654737.0,11971.0,19161.0,1085456.0,37470.0,8482.0,70815.0,33239.0,364860613.0,450393.0,1464855.0,2021648.0,204057.0,44357546.0,6318857.0,721.0,7510702.0,2456555.0,1653576.0,37794.0,4624804.0,21660885.0,148952.0,17345982.0,1731549.0,1474198.0,338053.0,3430.0,269888.0,657042.0,205537.0,213264.0,891726.0,1204727.0,34206.0,7656.0,506602.0,19005.0,1208857.0,2227203.0,95239379.0,285689.0,793.0,66615.0,87786.0,4759830.0,184788.0,31262.0,113833.0,10802.0,62741.0,254400.0,6949653.0,7727.0,561196.0,14323.0,974233.0,273185.0,1106.0,1264010.0,230004.0,614573.0,169253.0,4610.0,995646.0,8386719.0,73116.0,1721896.0,14899.0,9203.0,262912.0,111140234.0,1.0,338120.0,1459129.0,12020214.0,397574.0,1566869.0,5308.0,698384.0,972800.0,44848.0,714340.0,4075910.0,3858838.0,6144404.0,5391747.0,424419.0,3189594.0,18871701.0,132391.0,4.0,6495.0,28621.0,3131.0,9412.0,15703.0,20242.0,6136.0,812736.0,87920.0,2248288.0,45852.0,7744.0,1818560.0,2580748.0,1112949.0,21544.0,27020.0,4010000.0,63232949.0,22449475.0,17823.0,13314764.0,669136.0,63172.0,81007.0,2558943.0,4012610.0,56876.0,5060178.0,17786.0,38454.0,4637199.0,23120.0,38367.0,14135.0,177113.0,1141773.0,16671848.0,6351.0,8.0,169396.0,5314531.0,1010399.0,23460791.0,93660652.0,134614167.0,977305.0,243677.0,11770.0,29.0,541600.0,11386016.0,761.0,11915.0,332527.0,256628.0
2022-08-23,597859309.0,191247.0,12314748.0,326787.0,269971.0,45975.0,102636.0,3805.0,8895.0,9658391.0,432274.0,42696.0,176522649.0,9948913.0,4918238.0,808713.0,36996.0,670176.0,2010323.0,99970.0,994037.0,4471620.0,68032.0,27316.0,17674.0,60898.0,1095623.0,11091.0,394161.0,325850.0,34284864.0,7131.0,215283.0,1236660.0,21128.0,48975.0,137476.0,120967.0,4171952.0,62294.0,29907.0,14803.0,7491.0,4453557.0,943838.0,6293130.0,8425.0,24837.0,6265.0,1079825.0,86511.0,1207353.0,1110102.0,45243.0,574124.0,4330039.0,92588.0,3266169.0,15690.0,14852.0,636416.0,990405.0,515645.0,190818.0,16937.0,10149.0,596763.0,73344.0,493032.0,222444373.0,163469318.0,34658.0,1881.0,68083.0,1250557.0,34449652.0,76359.0,48635.0,12311.0,1723087.0,31868639.0,168457.0,20049.0,4712025.0,11971.0,19208.0,1088280.0,37470.0,8482.0,70841.0,33295.0,365618792.0,450393.0,1471509.0,2021648.0,204268.0,44368195.0,6323715.0,721.0,7513928.0,2456555.0,1653576.0,37794.0,4626059.0,21696242.0,148996.0,17554433.0,1731549.0,1474198.0,338061.0,3430.0,270143.0,657042.0,205537.0,213370.0,892641.0,1205169.0,34206.0,7732.0,506654.0,19031.0,1211077.0,2227594.0,95268760.0,285883.0,793.0,66615.0,87793.0,4762552.0,184788.0,31263.0,113870.0,10802.0,62742.0,254400.0,6986328.0,7263.0,561196.0,14333.0,976114.0,273563.0,1106.0,1264068.0,230009.0,614573.0,169253.0,4610.0,995989.0,8388095.0,73497.0,1725170.0,14899.0,9219.0,263090.0,111294051.0,1.0,338549.0,1459273.0,12038559.0,397846.0,1567147.0,5308.0,698384.0,972800.0,44862.0,714340.0,4081141.0,3860537.0,6150576.0,5399857.0,424999.0,3195253.0,18902128.0,132398.0,4.0,6499.0,28621.0,3131.0,9414.0,15767.0,20280.0,6136.0,812824.0,87920.0,2253282.0,45852.0,7744.0,1822187.0,2580748.0,1115286.0,21544.0,27020.0,4010207.0,63244208.0,22588640.0,17823.0,13323784.0,669362.0,63173.0,81022.0,2558943.0,4029657.0,56902.0,5086521.0,17786.0,38712.0,4639261.0,23134.0,38386.0,14135.0,177408.0,1141773.0,16671848.0,6359.0,20.0,169396.0,5315071.0,1011011.0,23460791.0,93759938.0,134715369.0,977305.0,243691.0,11770.0,29.0,541708.0,11389268.0,761.0,11917.0,332527.0,256628.0
2022-08-24,598743748.0,191585.0,12316418.0,327232.0,270043.0,46027.0,102636.0,3805.0,8949.0,9658391.0,432274.0,42750.0,176962593.0,9960539.0,4923446.0,809988.0,36996.0,670420.0,2010490.0,100191.0,994037.0,4471620.0,68111.0,27316.0,17785.0,60898.0,1095623.0,11173.0,394563.0,325850.0,34329600.0,7131.0,220245.0,1237628.0,21128.0,49063.0,137482.0,120967.0,4175729.0,62297.0,30057.0,14862.0,7491.0,4461869.0,945372.0,6293130.0,8425.0,24837.0,6265.0,1079825.0,86542.0,1208529.0,1110159.0,45277.0,574124.0,4332971.0,92588.0,3267278.0,15690.0,14852.0,636416.0,992838.0,515645.0,190818.0,16938.0,10149.0,596763.0,73345.0,493076.0,222640403.0,163610473.0,34658.0,1886.0,68083.0,1250557.0,34470941.0,76359.0,48635.0,12311.0,1723087.0,31921578.0,168457.0,20049.0,4712025.0,11971.0,19208.0,1090506.0,37470.0,8482.0,70841.0,33331.0,366342034.0,451595.0,1479393.0,2036390.0,204268.0,44378920.0,6329143.0,721.0,7516596.0,2456555.0,1655338.0,38008.0,4627109.0,21721630.0,149092.0,17797923.0,1731549.0,1474876.0,338088.0,3430.0,270506.0,657042.0,205537.0,213502.0,893613.0,1206052.0,34206.0,7732.0,506689.0,19047.0,1212309.0,2228322.0,95299647.0,286045.0,793.0,66615.0,87793.0,4765188.0,184788.0,31275.0,113892.0,13932.0,62744.0,254400.0,6994309.0,7202.0,569088.0,14341.0,976751.0,273893.0,1120.0,1264130.0,230009.0,614573.0,169253.0,4610.0,996231.0,8389363.0,73633.0,1728078.0,14931.0,9250.0,263090.0,111462124.0,1.0,338929.0,1459426.0,12056309.0,397846.0,1567147.0,5308.0,698384.0,972800.0,44866.0,714340.0,4086627.0,3864034.0,6154969.0,5399857.0,425582.0,3199216.0,18941817.0,132401.0,7.0,6501.0,28621.0,3131.0,9415.0,15767.0,20292.0,6136.0,812903.0,87987.0,2257659.0,45852.0,7744.0,1824832.0,2580748.0,1116916.0,21544.0,27020.0,4010453.0,63305180.0,22701921.0,17823.0,13323784.0,669467.0,63173.0,81022.0,2558943.0,4029657.0,56924.0,5115052.0,17786.0,38712.0,4641263.0,23140.0,38394.0,14135.0,177583.0,1142527.0,16671848.0,6359.0,20.0,169396.0,5315613.0,1011613.0,23460791.0,93911627.0,134844847.0,977305.0,243710.0,11777.0,29.0,541708.0,11392859.0,761.0,11919.0,332648.0,256628.0
2022-08-25,599608753.0,191967.0,12317586.0,327607.0,270097.0,46027.0,102636.0,3805.0,8949.0,9658391.0,432274.0,42750.0,177372153.0,9976736.0,4929134.0,810589.0,37032.0,670577.0,2010748.0,100373.0,994037.0,4477770.0,68111.0,27316.0,17785.0,60898.0,1096844.0,11173.0,394866.0,325864.0,34350639.0,7131.0,220245.0,1238531.0,21128.0,49063.0,137497.0,120967.0,4183162.0,62301.0,30057.0,14862.0,7491.0,4471118.0,946833.0,6299595.0,8425.0,24837.0,6265.0,1079825.0,86542.0,1209580.0,1110218.0,45277.0,574124.0,4334684.0,92588.0,3268387.0,15690.0,14852.0,637573.0,992838.0,515645.0,190818.0,16938.0,10149.0,596763.0,73353.0,493089.0,222873067.0,163752126.0,34658.0,1886.0,68116.0,1258798.0,34490778.0,76415.0,48635.0,12311.0,1735682.0,31970779.0,168457.0,20049.0,4712025.0,11971.0,19268.0,1092545.0,37470.0,8482.0,70926.0,33360.0,367052953.0,452305.0,1487972.0,2036390.0,204268.0,44389176.0,6334357.0,721.0,7518974.0,2456555.0,1655338.0,38008.0,4628082.0,21745065.0,149218.0,18018770.0,1731549.0,1475615.0,338093.0,3430.0,270709.0,657042.0,205537.0,213591.0,894519.0,1206757.0,34206.0,7732.0,506705.0,19047.0,1213520.0,2228871.0,95338381.0,286188.0,793.0,66615.0,87814.0,4768394.0,184788.0,31290.0,113916.0,14250.0,62756.0,254400.0,7001590.0,7202.0,569088.0,14357.0,976751.0,274218.0,1120.0,1264200.0,230019.0,614573.0,169253.0,4610.0,996442.0,8390563.0,73633.0,1730554.0,14931.0,9263.0,263322.0,111621144.0,1.0,339240.0,1459526.0,12076005.0,397846.0,1567893.0,5308.0,698384.0,972800.0,44876.0,714340.0,4091366.0,3867071.0,6158817.0,5406095.0,426083.0,3202866.0,18985174.0,132408.0,7.0,6507.0,28621.0,3131.0,9415.0,15767.0,20310.0,6136.0,812975.0,87987.0,2261899.0,45852.0,7744.0,1827229.0,2580748.0,1118541.0,21544.0,27020.0,4010752.0,63348077.0,22802985.0,17823.0,13323784.0,669581.0,63173.0,81022.0,2564423.0,4029657.0,56947.0,5142279.0,17786.0,38712.0,4643012.0,23144.0,38394.0,14741.0,177824.0,1142793.0,16671848.0,6359.0,20.0,169396.0,5325288.0,1012206.0,23492879.0,94051288.0,134959650.0,977305.0,243728.0,11777.0,29.0,541807.0,11396205.0,761.0,11922.0,332710.0,256675.0
2022-08-26,600310951.0,191967.0,12319409.0,327961.0,270145.0,46027.0,102636.0,3805.0,8949.0,9658391.0,432274.0,42750.0,177729014.0,9987913.0,4934634.0,811131.0,37044.0,670717.0,2010944.0,100526.0,994037.0,4477770.0,68187.0,27316.0,17785.0,60898.0,1098027.0,11173.0,395086.0,325864.0,34368909.0,7131.0,220245.0,1239382.0,21128.0,49063.0,137519.0,121652.0,4187139.0,62306.0,30057.0,14862.0,7491.0,4479644.0,947216.0,6299595.0,8445.0,24837.0,6265.0,1079825.0,86577.0,1210431.0,1110277.0,45277.0,576278.0,4338808.0,92634.0,3269328.0,15690.0,14852.0,637573.0,993858.0,515645.0,190818.0,16945.0,10151.0,596763.0,73358.0,493132.0,223041465.0,163868567.0,34658.0,1886.0,68116.0,1258798.0,34508894.0,76415.0,48635.0,12311.0,1735682.0,32008122.0,168565.0,20049.0,4712025.0,11971.0,19268.0,1094572.0,37470.0,8482.0,70943.0,33381.0,367642684.0,452305.0,1495807.0,2036390.0,204268.0,44398696.0,6338906.0,721.0,7520993.0,2456555.0,1655338.0,38008.0,4629050.0,21767060.0,149327.0,18211113.0,1731549.0,1476288.0,338105.0,3430.0,270897.0,657042.0,205537.0,213691.0,895513.0,1207385.0,34206.0,7732.0,506746.0,19086.0,1214484.0,2229064.0,95365277.0,286289.0,793.0,66615.0,87828.0,4771512.0,184788.0,31302.0,113916.0,14506.0,62756.0,254400.0,7001590.0,7202.0,569088.0,14363.0,976751.0,274491.0,1120.0,1264237.0,230053.0,614573.0,169253.0,4610.0,996605.0,8391717.0,73633.0,1732825.0,14931.0,9263.0,263322.0,111748659.0,1.0,339492.0,1459661.0,12090250.0,397846.0,1568183.0,5348.0,698384.0,972800.0,44876.0,715162.0,4094652.0,3869976.0,6162667.0,5409185.0,426586.0,3206185.0,19030966.0,132412.0,7.0,6508.0,28689.0,3131.0,9420.0,15767.0,20323.0,6136.0,813042.0,88008.0,2265924.0,45852.0,7744.0,1829361.0,2580748.0,1120443.0,21544.0,27020.0,4010999.0,63381433.0,22898523.0,17823.0,13332976.0,669639.0,63173.0,81022.0,2564423.0,4029657.0,56969.0,5168997.0,17786.0,38712.0,4644643.0,23152.0,38410.0,15235.0,178111.0,1143167.0,16671848.0,6359.0,20.0,169396.0,5325948.0,1012786.0,23492879.0,94172008.0,135045028.0,977305.0,243743.0,11784.0,29.0,542039.0,11399400.0,761.0,11922.0,332710.0,256682.0
